Contact ID,Team Member ID,Role,Team: Team ID,Program Cohort: Program Cohort Name,Start Date,Gender,"Hispanic, Latino, or Spanish origin",Race - American Indian or Alaska Native,Race - Asian,Race - Black or African American,Race - Hawaiian or Other Pac. Islander,Race - Other,Race - White
00339000022ZTkR,TM-14144,Team Lead,a2639000005mlRw,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Male,,1,1,1,1,0,0
00339000027bscS,TM-14147,Team Lead,a2639000005mmI2,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Another identity,,1,1,0,1,1,1
003390000271zn5,TM-14174,Team Lead,a26390000069r3a,E-Team Stage 1 Summer 2017 Cohort,7/27/17,,No,1,0,1,0,0,1
00339000029HI4g,TM-14514,Team Member,a26390000069r37,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Female,No,0,1,0,0,1,0
00339000029f0Zb,TM-14127,Team Lead,a26390000069r38,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Prefer not to answer,No,1,1,1,0,1,1
003390000274SPF,TM-14515,Team Member,a26390000069r3B,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Prefer not to answer,,1,0,1,1,1,1
00339000029g93C,TM-15019,Team Member,a26390000069r3A,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Male,Yes,0,1,1,1,1,0
00339000029f3kk,TM-14126,Team Member,a26390000069r35,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Female,Yes,1,1,0,0,0,1
00339000029IXax,TM-14124,Team Member,a26390000069r3G,E-Team Stage 1 Summer 2017 Cohort,7/27/17,,,0,1,0,0,1,1
00339000025ZxPX,TM-14123,Team Lead,a26390000069r3G,E-Team Stage 1 Summer 2017 Cohort,7/27/17,Female,Prefer not to answer,0,1,1,1,0,0
003390000201rys,TM-14035,Team Member,a2639000000TCWb,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Prefer not to answer,No,1,1,0,1,1,0
003390000229G8M,TM-14037,Team Member,a2639000005mlRg,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Female,Prefer not to answer,1,1,0,0,1,0
00339000025YTNa,TM-14038,Team Lead,a2639000000E4Jp,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Male,Prefer not to answer,1,0,1,0,1,0
00339000028L1KJ,TM-14040,Team Lead,a2639000000TCWb,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Another identity,Prefer not to answer,0,0,1,1,0,0
00339000027Yyxb,TM-14042,Team Lead,a2639000005mlRg,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Another identity,Yes,0,1,1,0,1,1
00339000028L263,TM-14043,Team Member,a2639000005UREF,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Female,,0,0,0,1,0,1
00339000028L2Ev,TM-14044,Team Lead,a26390000069qzg,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Male,Yes,1,0,0,0,1,1
00339000028L2Qw,TM-14045,Team Lead,a26390000069qze,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Prefer not to answer,,0,0,1,0,0,0
00339000028L2Og,TM-14046,Team Member,a26390000069qze,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Prefer not to answer,,0,1,1,1,0,0
0033900002Q8sre,TM-14047,Team Lead,a26390000069qzh,ASPIRE Healthcare at TechTown: June 2017,6/26/17,,Prefer not to answer,0,1,0,1,1,0
00339000028L30G,TM-14048,Team Lead,a26390000069qzj,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Prefer not to answer,Prefer not to answer,1,1,1,1,1,1
00339000028LuOO,TM-14049,Team Lead,a2639000005mmnw,ASPIRE Healthcare at TechTown: June 2017,6/26/17,,Yes,1,1,0,1,1,0
00339000028nQTp,TM-14050,Team Member,a2639000005mmnw,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Male,Yes,1,1,1,1,0,0
0037000001sGEAo,TM-14052,Team Lead,a2639000005UREM,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Male,Prefer not to answer,1,1,0,1,0,1
00339000028L25F,TM-14033,Team Lead,a2639000005UREF,ASPIRE Healthcare at TechTown: June 2017,6/26/17,,Yes,0,1,0,0,1,1
00339000029H1vx,TM-14007,Team Member,a26390000069qzg,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Male,Yes,0,1,1,0,1,0
00339000029H1x0,TM-14006,Team Member,a26390000069qzg,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Prefer not to answer,Yes,0,1,1,1,1,0
0033900001xalSO,TM-14053,Team Lead,a2639000000TCUh,ASPIRE Healthcare at TechTown: June 2017,6/26/17,Female,No,1,0,1,1,1,1
0033900002JTJ5H,TM-48137,Team Member,a2639000006EUpn,ASPIRE Spring 2017 at Open,5/23/17,,Prefer not to answer,0,0,0,0,1,1
00339000027Yyxb,TM-11785,Team Member,a2639000005mlRg,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Male,No,0,0,0,0,0,0
0033900002FayfU,TM-11780,Team Lead,a2639000005mmhA,E-Team Stage 2 Spring 2017 Cohort,4/20/17,,,0,0,1,1,1,0
003390000229i3o,TM-11784,Team Lead,a2639000005mlRg,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Male,Yes,0,0,1,1,1,1
00339000027YEFR,TM-11775,Team Member,a2639000005URD3,E-Team Stage 2 Spring 2017 Cohort,4/20/17,,Prefer not to answer,0,0,1,0,0,0
00339000023yLaU,TM-11781,Team Lead,a2639000005mmhD,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Prefer not to answer,Prefer not to answer,0,0,1,0,0,0
003390000272hpr,TM-11782,Team Member,a2639000005mmhD,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Prefer not to answer,Yes,1,1,0,0,0,0
00339000020Wz8r,TM-11771,Team Lead,a2639000005URD0,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Another identity,Yes,0,0,0,1,0,0
00339000023zuFE,TM-11783,Team Member,a2639000005mmhD,E-Team Stage 2 Spring 2017 Cohort,4/20/17,,Yes,1,1,0,1,1,1
00339000023zuZx,TM-11779,Team Member,a2639000005mmhA,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Female,,0,0,1,0,0,1
003390000272wTN,TM-11772,Team Lead,a2639000005URD0,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Female,No,1,0,0,0,0,0
00339000020VgRq,TM-11778,Team Lead,a2639000005URD4,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Prefer not to answer,No,1,0,1,1,0,1
0033900002411H6,TM-11773,Team Lead,a2639000005URD3,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Female,Prefer not to answer,1,1,1,1,0,1
003390000273wPX,TM-11777,Team Member,a2639000005URD4,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Another identity,,1,1,0,1,0,0
0033900002742we,TM-11776,Team Member,a2639000005URD4,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Male,,0,1,0,0,0,0
00339000027YEEe,TM-11774,Team Member,a2639000005URD3,E-Team Stage 2 Spring 2017 Cohort,4/20/17,Another identity,Prefer not to answer,0,0,0,0,0,0
00339000023zeE9,TM-11493,Team Lead,a2639000005mmjG,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Male,Prefer not to answer,1,0,1,0,0,0
003390000270frg,TM-11492,Team Member,a2639000005mmjG,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Another identity,Yes,0,0,0,1,1,0
00339000023HXdh,TM-11478,Team Lead,a2639000005mmk9,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Prefer not to answer,Yes,1,0,1,0,1,1
003390000240tkb,TM-11497,Team Lead,a2639000005mmjL,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Female,,0,0,0,0,1,1
003390000271oaq,TM-11475,Team Member,a2639000005mmjz,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Female,Prefer not to answer,0,1,1,1,1,0
003390000271mbj,TM-11490,Team Lead,a2639000005mmja,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Prefer not to answer,Yes,1,0,0,1,0,1
003390000271wEH,TM-11474,Team Lead,a2639000005mmjz,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Another identity,Prefer not to answer,1,1,0,0,1,0
00339000024jBMB,TM-11495,Team Member,a2639000005mmk4,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Another identity,Prefer not to answer,0,0,1,1,0,0
00339000025XMij,TM-11476,Team Member,a2639000005mmjz,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Another identity,,1,1,0,1,0,0
003390000271NTJ,TM-11477,Team Member,a2639000005mmk9,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Male,,0,1,0,1,1,0
0033900002LcS1v,TM-11481,Team Member,a2639000005mmju,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Male,,1,0,1,0,0,1
003390000271t86,TM-11488,Team Lead,a2639000005mmkE,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Prefer not to answer,Yes,0,0,0,0,0,0
003390000271tEt,TM-11489,Team Member,a2639000005mmkE,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Male,Prefer not to answer,1,0,1,1,1,1
003390000271leC,TM-11487,Team Member,a2639000005mmjk,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Prefer not to answer,No,1,0,0,1,1,0
0037000001sGFsq,TM-11480,Team Lead,a2639000005mmju,E-Team Stage 1 Spring 2017 Cohort,4/6/17,,No,0,0,0,1,0,0
003390000271vFe,TM-11498,Team Member,a2639000005mmjL,E-Team Stage 1 Spring 2017 Cohort,4/6/17,,Prefer not to answer,1,0,1,1,1,1
003390000270xZk,TM-11485,Team Member,a2639000005mmjf,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Male,Prefer not to answer,1,0,1,1,0,1
00339000024lfbv,TM-11479,Team Lead,a2639000005mmjp,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Female,Yes,0,0,0,1,1,1
003390000270ret,TM-11484,Team Lead,a2639000005mmjf,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Female,Yes,0,1,0,1,0,0
003390000270a2N,TM-11496,Team Member,a2639000005mmjL,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Female,No,1,0,0,1,1,0
00339000024iqIm,TM-11494,Team Lead,a2639000005mmk4,E-Team Stage 1 Spring 2017 Cohort,4/6/17,,Yes,0,1,0,1,1,1
0037000001sGFgF,TM-11491,Team Member,a2639000005mmja,E-Team Stage 1 Spring 2017 Cohort,4/6/17,,Prefer not to answer,1,1,1,1,0,0
003390000271eIx,TM-11352,Team Lead,a2639000005mmjp,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Female,Prefer not to answer,1,1,1,1,1,0
003390000271wEI,TM-11486,Team Lead,a2639000005mmjk,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Another identity,No,0,0,0,1,1,1
003390000241GSR,TM-11483,Team Lead,a2639000005mmjQ,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Male,Yes,0,0,0,1,0,1
003390000271X58,TM-11482,Team Member,a2639000005mmjQ,E-Team Stage 1 Spring 2017 Cohort,4/6/17,Male,,1,0,0,0,1,1
0037000001vZzaF,TM-11070,Team Member,a2639000000TC7l,ASPIRE Spring 2017 at Open,3/22/17,Another identity,No,0,0,0,1,1,0
003390000201vCl,TM-11057,Team Member,a2639000005URD1,ASPIRE Spring 2017 at Open,3/22/17,Another identity,No,0,0,1,0,0,1
003390000240zwj,TM-11067,Team Lead,a2639000005URD1,ASPIRE Spring 2017 at Open,3/22/17,Another identity,,0,0,1,1,0,0
00339000024ju9V,TM-11065,Team Lead,a2639000000TC7l,ASPIRE Spring 2017 at Open,3/22/17,Male,No,1,0,0,1,1,1
003390000241ZIG,TM-11069,Team Member,a2639000005URD1,ASPIRE Spring 2017 at Open,3/22/17,Prefer not to answer,No,0,1,1,1,1,1
00339000026K9SM,TM-11063,Team Member,a2639000005URE1,ASPIRE Spring 2017 at Open,3/22/17,Another identity,,0,0,0,0,0,0
003390000271TVf,TM-11068,Team Lead,a2639000000TCXS,ASPIRE Spring 2017 at Open,3/22/17,Prefer not to answer,No,0,1,0,1,0,1
00339000026K9SL,TM-11061,Team Lead,a2639000005URE1,ASPIRE Spring 2017 at Open,3/22/17,Another identity,,0,0,0,0,1,1
003390000241Icr,TM-11059,Team Member,a2639000005URDI,ASPIRE Spring 2017 at Open,3/22/17,Another identity,No,0,1,1,0,1,0
0033900001yhMaM,TM-11060,Team Lead,a2639000005URDI,ASPIRE Spring 2017 at Open,3/22/17,Another identity,Prefer not to answer,0,1,0,1,1,0
003390000271TGG,TM-11062,Team Member,a2639000005URDt,ASPIRE Spring 2017 at Open,3/22/17,Another identity,,0,1,1,0,1,0
0033900001vodTi,TM-11064,Team Lead,a2639000005URDs,ASPIRE Spring 2017 at Open,3/22/17,,Prefer not to answer,0,0,1,0,1,1
0037000001sGGSa,TM-11058,Team Lead,a2639000005URDt,ASPIRE Spring 2017 at Open,3/22/17,Male,Prefer not to answer,1,0,0,0,1,0
003390000273ZhT,TM-39111,Team Lead,a2639000006EUpn,ASPIRE Spring 2017 at Open,3/22/17,,No,0,1,1,1,0,0
0033900001yhMaN,TM-11066,Team Member,a2639000005URDI,ASPIRE Spring 2017 at Open,3/22/17,Another identity,No,0,1,0,1,0,0
003390000271TRx,TM-11071,Team Member,a2639000000TCXS,ASPIRE Spring 2017 at Open,3/22/17,Male,Prefer not to answer,1,1,1,1,0,1
0037000001sGEBC,TM-11072,Team Lead,a2639000005mmhU,ASPIRE Spring 2017 at Open,3/22/17,Another identity,No,0,1,1,0,1,0
00339000026Jvcv,TM-11074,Team Lead,a2639000005mmhV,ASPIRE Spring 2017 at Open,3/22/17,Male,No,1,1,0,1,0,1
00339000020Wz7t,TM-11050,Team Lead,a2639000005URD7,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Prefer not to answer,Yes,1,0,0,0,1,0
0037000001sGFSQ,TM-11048,Team Lead,a2639000005UREZ,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Another identity,,1,1,1,1,0,1
0037000001sGG1j,TM-11043,Team Lead,a2639000005URE5,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Female,Yes,0,0,1,1,0,0
00339000020Wz8N,TM-11051,Team Member,a2639000005URD7,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Male,Yes,1,0,0,1,1,1
0037000001sGFs0,TM-11056,Team Lead,a2639000005UREC,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Male,Prefer not to answer,0,1,1,0,0,1
003390000241ZIG,TM-11042,Team Member,a2639000005URD1,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Another identity,,0,1,1,1,1,0
003390000240zwj,TM-11041,Team Lead,a2639000005URD1,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Prefer not to answer,Prefer not to answer,1,1,1,0,1,1
0033900001wZ2Zh,TM-11044,Team Member,a2639000005URE5,E-Team Stage 2 Winter 2017 Cohort,1/19/17,,Prefer not to answer,0,1,0,1,0,0
0033900001yhKfA,TM-11052,Team Lead,a2639000000TCQU,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Female,Prefer not to answer,0,0,0,0,1,0
0033900002406Bs,TM-11053,Team Lead,a2639000000TCQU,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Female,,0,1,0,0,0,0
003390000201vCl,TM-11055,Team Member,a2639000005URD1,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Male,No,1,0,1,1,0,1
0037000001sGFSR,TM-11049,Team Member,a2639000005UREZ,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Prefer not to answer,No,0,0,0,0,1,1
00339000024k5ww,TM-11054,Team Member,a2639000005UREC,E-Team Stage 2 Winter 2017 Cohort,1/19/17,Another identity,Prefer not to answer,1,0,0,1,0,0
00339000023yLeg,TM-11021,Team Lead,a2639000005mmh6,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Prefer not to answer,Yes,1,0,1,0,1,1
00339000023yLdY,TM-11022,Team Member,a2639000005mmh6,E-Team Stage 1 Winter 2017 Cohort,1/5/17,,,0,1,0,1,0,0
00339000023yLbw,TM-11023,Team Lead,a2639000005mmh7,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Another identity,Prefer not to answer,1,0,1,1,1,1
0033900002C4wzP,TM-11024,Team Member,a2639000005mmh7,E-Team Stage 1 Winter 2017 Cohort,1/5/17,,Prefer not to answer,0,0,1,1,0,1
00339000023zuTa,TM-11025,Team Member,a2639000005mmh8,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Prefer not to answer,,1,1,0,0,0,0
00339000023zud1,TM-11026,Team Lead,a2639000005mmh8,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Another identity,Yes,1,0,0,0,0,1
00339000023zuqR,TM-11027,Team Member,a2639000005mmh9,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Another identity,,0,1,1,0,0,1
00339000023zunf,TM-11028,Team Lead,a2639000005mmh9,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Female,Yes,1,1,1,1,0,1
00339000023zuoi,TM-11029,Team Member,a2639000005mmh9,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Male,Prefer not to answer,1,0,0,0,0,1
00339000023zuZx,TM-11030,Team Member,a2639000005mmhA,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Prefer not to answer,,1,1,1,1,1,1
0033900002FayfU,TM-11031,Team Lead,a2639000005mmhA,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Another identity,Prefer not to answer,0,0,1,1,0,0
00339000023zubZ,TM-11032,Team Member,a2639000005mmhA,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Female,Prefer not to answer,0,1,0,1,1,0
00339000023zus2,TM-11035,Team Member,a2639000005mmhC,E-Team Stage 1 Winter 2017 Cohort,1/5/17,,No,1,1,0,0,0,0
00339000023zuCF,TM-11036,Team Lead,a2639000005mmhC,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Male,No,0,1,1,0,0,1
00339000023yLaU,TM-11037,Team Lead,a2639000005mmhD,E-Team Stage 1 Winter 2017 Cohort,1/5/17,,,0,1,0,1,1,1
00339000023zuFE,TM-11038,Team Member,a2639000005mmhD,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Female,,1,0,1,1,1,0
00339000023zuex,TM-11039,Team Member,a2639000005mmhE,E-Team Stage 1 Winter 2017 Cohort,1/5/17,,Prefer not to answer,0,1,0,0,1,0
00339000023zuk2,TM-11040,Team Lead,a2639000005mmhE,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Prefer not to answer,No,1,1,0,1,1,1
003390000229i3o,TM-11020,Team Lead,a2639000005mlRg,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Female,No,1,1,1,1,0,0
00339000027Yyxb,TM-11019,Team Member,a2639000005mlRg,E-Team Stage 1 Winter 2017 Cohort,1/5/17,,No,1,1,0,1,1,0
00339000023zuKn,TM-12005,Team Lead,a2639000005mmoA,E-Team Stage 1 Winter 2017 Cohort,1/5/17,,Prefer not to answer,0,0,1,0,1,1
0033900002726Eh,TM-12006,Team Member,a2639000005mmoA,E-Team Stage 1 Winter 2017 Cohort,1/5/17,Male,Prefer not to answer,0,1,0,0,1,1
00339000023FSmZ,TM-10419,Team Member,a2639000000TCQd,ASPIRE @ LACI Cleantech Fall 2016,10/26/16,Prefer not to answer,,1,1,0,0,1,1
003390000228XTV,TM-7242,Team Lead,a2639000005hh6T,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Another identity,Yes,1,1,0,1,0,1
003390000228XPO,TM-7243,Team Member,a2639000005hh6T,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Another identity,Yes,0,0,1,1,1,0
00339000020Yx9t,TM-7229,Team Member,a2639000005URDH,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Another identity,,0,1,0,0,0,0
003390000228XID,TM-7226,Team Member,a2639000000TCQd,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Female,,1,1,0,1,1,1
003390000228VaX,TM-7240,Team Lead,a2639000005hh6O,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Prefer not to answer,Yes,1,0,0,0,1,0
003390000228WvY,TM-7239,Team Lead,a2639000005hh6J,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Female,Yes,0,0,1,1,1,1
003390000228XEa,TM-7235,Team Member,a2639000000TCZe,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Female,Prefer not to answer,1,1,0,0,1,0
003390000228W55,TM-7228,Team Member,a2639000005URDJ,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,,,1,0,1,1,1,1
0037000001vZKMV,TM-7227,Team Lead,a2639000005URDJ,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Prefer not to answer,No,1,1,1,1,0,0
0037000001sGE4U,TM-7232,Team Member,a2639000005URFH,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Male,No,0,1,1,1,0,1
00339000020zOBU,TM-7234,Team Lead,a2639000000TCZe,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Another identity,No,1,0,1,0,0,0
003390000228X9k,TM-7230,Team Member,a2639000005URDH,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Prefer not to answer,Prefer not to answer,0,1,0,1,0,1
003390000228X5i,TM-7233,Team Lead,a2639000005URFH,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,,No,1,0,1,0,1,1
00339000020Z1HI,TM-7231,Team Lead,a2639000005URDH,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Male,Prefer not to answer,1,1,1,0,1,1
003390000228Vgo,TM-7241,Team Member,a2639000005hh6O,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,,,1,0,1,0,1,1
0033900001yhKex,TM-7225,Team Lead,a2639000000TCQd,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,Female,Prefer not to answer,0,1,1,0,1,1
003390000228X2Z,TM-7238,Team Member,a2639000005hh6J,ASPIRE @ LACI Cleantech Fall 2016,10/3/16,,No,0,1,1,0,1,1
0037000001vZKMV,TM-6998,Team Lead,a2639000005URDJ,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Male,Prefer not to answer,1,0,1,0,0,1
0033900001yhJjj,TM-7001,Team Member,a2639000005URDL,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Male,,0,0,0,0,0,1
0033900001z7c9g,TM-7006,Team Member,a2639000000TCQe,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Prefer not to answer,Prefer not to answer,1,1,1,0,0,0
00339000020YIVP,TM-6991,Team Lead,a2639000005URDE,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Female,Yes,0,1,0,1,0,0
00339000020YxBG,TM-6993,Team Member,a2639000005URDG,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Female,Yes,1,1,1,0,1,0
0037000001sGE9T,TM-6990,Team Lead,a2639000000TCQS,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Another identity,No,1,1,1,0,0,1
00339000020YxAh,TM-6999,Team Member,a2639000005URDJ,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Female,Prefer not to answer,1,1,1,0,1,0
0037000001ujaUI,TM-6992,Team Member,a2639000005URDE,E-Team Stage 2 Summer 2016 Cohort,8/11/16,,,1,0,1,0,1,0
0033900001yhKf9,TM-6989,Team Member,a2639000000TCQS,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Prefer not to answer,,1,0,0,1,1,1
00339000020YNcF,TM-7005,Team Member,a2639000000TCQd,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Male,Yes,1,0,1,0,1,1
00339000020Z1HI,TM-6997,Team Lead,a2639000005URDH,E-Team Stage 2 Summer 2016 Cohort,8/11/16,,No,0,1,1,0,0,1
0033900001vmSzM,TM-7000,Team Lead,a2639000005URDL,E-Team Stage 2 Summer 2016 Cohort,8/11/16,,Prefer not to answer,0,0,0,0,1,1
00339000020Yx9t,TM-6996,Team Member,a2639000005URDH,E-Team Stage 2 Summer 2016 Cohort,8/11/16,,,0,0,0,1,0,1
0033900001xalK0,TM-6994,Team Member,a2639000005URDG,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Another identity,Yes,0,0,0,0,0,0
0033900001yhKex,TM-7004,Team Lead,a2639000000TCQd,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Prefer not to answer,Yes,0,0,0,0,0,0
0033900002C4xYD,TM-6995,Team Member,a2639000005URDG,E-Team Stage 2 Summer 2016 Cohort,8/11/16,Another identity,Yes,0,1,1,0,1,1
0033900002EaCQs,TM-7007,Team Lead,a2639000000TCQe,E-Team Stage 2 Summer 2016 Cohort,8/11/16,,No,0,0,1,1,0,1
00339000020Wz8r,TM-6487,Team Member,a2639000005URD0,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Female,Yes,0,1,0,0,1,0
003390000272wTN,TM-6488,Team Lead,a2639000005URD0,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Prefer not to answer,No,1,0,1,1,0,1
0037000001sGFfz,TM-6489,Team Member,a2639000005URD1,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Another identity,Yes,0,1,1,0,0,0
003390000201vCl,TM-6490,Team Member,a2639000005URD1,E-Team Stage 1 Summer 2016 Cohort,7/28/16,,Yes,1,0,0,1,0,0
003390000240zwj,TM-6491,Team Lead,a2639000005URD1,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Prefer not to answer,Yes,0,1,0,1,1,1
00339000020WOfx,TM-6492,Team Lead,a2639000005URD2,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Female,Yes,1,0,0,0,0,1
00339000020WOlv,TM-6493,Team Member,a2639000005URD2,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Male,Yes,0,1,0,0,0,1
00339000020Wz9Q,TM-6494,Team Lead,a2639000005URD3,E-Team Stage 1 Summer 2016 Cohort,7/28/16,,No,0,0,1,1,0,1
00339000020WzBC,TM-6495,Team Member,a2639000005URD3,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Prefer not to answer,Prefer not to answer,0,1,0,0,1,1
00339000020Wz8c,TM-6496,Team Member,a2639000005URD4,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Another identity,Prefer not to answer,0,0,0,0,0,1
00339000020VgRq,TM-6497,Team Lead,a2639000005URD4,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Female,Prefer not to answer,1,0,1,1,1,1
00339000020270J,TM-6498,Team Lead,a2639000005URD5,E-Team Stage 1 Summer 2016 Cohort,7/28/16,,Prefer not to answer,0,0,1,0,0,0
0033900002026wR,TM-6499,Team Lead,a2639000005URD5,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Another identity,Prefer not to answer,1,1,0,1,1,0
003390000201vE8,TM-6500,Team Member,a2639000005URD6,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Female,,1,1,1,1,1,1
00339000020ViO7,TM-6501,Team Member,a2639000005URD6,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Prefer not to answer,No,1,1,0,0,1,1
00339000024jV3q,TM-6502,Team Lead,a2639000005URD6,E-Team Stage 1 Summer 2016 Cohort,7/28/16,,,0,0,0,1,1,1
00339000020Wz8N,TM-6503,Team Member,a2639000005URD7,E-Team Stage 1 Summer 2016 Cohort,7/28/16,,,1,1,0,0,1,1
00339000020Wz7t,TM-6504,Team Lead,a2639000005URD7,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Male,,1,0,0,1,0,0
00339000020WOSS,TM-6505,Team Lead,a2639000005URD8,E-Team Stage 1 Summer 2016 Cohort,7/28/16,Another identity,Prefer not to answer,0,0,0,1,1,1
